doy,TMAX,TMIN,TAVG,PRCP
293,1.545204301075269,0.737720430107527,1.1414623655913978,0.2
294,1.5323440860215054,0.7268387096774194,1.1295913978494625,0.3
295,1.5221505376344087,0.7183225806451613,1.120236559139785,0.0
296,1.5063655913978493,0.7080645161290323,1.1072150537634409,0.3
297,1.4933118279569895,0.6921505376344086,1.092731182795699,0.0
298,1.4732831541218636,0.6783799283154122,1.0758315412186379,0.0
299,1.461763440860215,0.672236559139785,1.067,0.0
300,1.4470107526881721,0.6646881720430108,1.0558494623655914,0.0
301,1.4313333333333333,0.6524086021505376,1.0418709677419355,0.0
302,1.411268817204301,0.6337419354838709,1.0225053763440861,0.0
303,1.3842580645161289,0.6139784946236558,0.9991182795698925,0.0
304,1.3633978494623658,0.5940860215053764,0.978741935483871,0.0
305,1.3439139784946235,0.5773333333333334,0.9606236559139786,0.2
306,1.3143655913978494,0.5566236559139786,0.9354946236559141,0.0
307,1.278795698924731,0.5347956989247311,0.9067956989247311,0.1
308,1.247763440860215,0.5173548387096775,0.8825591397849463,0.4
309,1.2166881720430107,0.5001935483870968,0.8584408602150538,0.4
310,1.1859354838709677,0.4868817204301075,0.8364086021505377,0.0
311,1.1595698924731184,0.475483870967742,0.8175268817204302,0.1
312,1.1285806451612903,0.4637204301075269,0.7961505376344087,0.1
313,1.1002867383512545,0.44918996415770607,0.7747383512544803,0.0
314,1.0707741935483872,0.42843010752688165,0.7496021505376345,0.0
315,1.0404301075268818,0.403505376344086,0.7219677419354839,0.0
316,1.0054408602150537,0.38090322580645164,0.6931720430107526,0.4
317,0.97752688172043,0.3635698924731183,0.6705483870967742,0.0
318,0.9501720430107526,0.34445161290322585,0.6473118279569892,0.0
319,0.9183870967741936,0.3236129032258065,0.621,0.0
320,0.8919354838709678,0.3014623655913979,0.5966989247311827,0.0
321,0.8719569892473118,0.2892258064516129,0.5805913978494622,0.1
322,0.849763440860215,0.2759569892473118,0.5628602150537635,0.0
323,0.8310322580645161,0.26208602150537635,0.5465591397849462,0.3
324,0.8098924731182796,0.2458279569892473,0.5278602150537635,0.0
325,0.7895698924731183,0.2270752688172043,0.5083225806451613,0.0
326,0.7698279569892473,0.2073978494623656,0.48861290322580647,0.1
327,0.7499354838709676,0.19597849462365594,0.47295698924731183,0.0
328,0.7330394265232976,0.18605734767025087,0.45954838709677415,0.0
329,0.712516129032258,0.1727096774193548,0.44261290322580643,0.0
330,0.6962258064516129,0.16312903225806455,0.4296774193548387,0.0
331,0.6882903225806452,0.15893548387096776,0.4236129032258064,0.0
332,0.6819032258064516,0.15622580645161294,0.4190645161290323,1.3
333,0.6746774193548387,0.15575268817204302,0.4152150537634408,0.5
334,0.6750860215053762,0.15712903225806452,0.4161075268817204,0.2
335,0.6706559139784947,0.15695698924731183,0.41380645161290325,0.0
336,0.6562688172043011,0.14618279569892473,0.4012258064516129,0.1
337,0.6431075268817205,0.13411827956989247,0.38861290322580644,0.5
338,0.6316666666666666,0.12474193548387097,0.3782043010752688,0.0
339,0.6211505376344085,0.11874193548387096,0.3699462365591398,0.4
340,0.6136451612903226,0.10527956989247313,0.3594623655913978,0.3
341,0.6042903225806452,0.09465591397849463,0.3494731182795699,0.4
342,0.5926344086021506,0.08173118279569894,0.33718279569892473,0.2
343,0.5807777777777777,0.06870609318996415,0.324741935483871,0.2
344,0.5754301075268817,0.06065591397849463,0.31804301075268815,0.3
345,0.5691397849462365,0.053032258064516134,0.31108602150537634,0.0
346,0.5627096774193548,0.04225806451612903,0.30248387096774193,0.0
347,0.5596129032258065,0.033634408602150535,0.29662365591397843,0.0
348,0.5540215053763441,0.028967741935483866,0.291494623655914,0.1
349,0.5543010752688172,0.030215053763440858,0.292258064516129,0.1
350,0.5569462365591398,0.03206451612903225,0.29450537634408597,0.0
351,0.5683010752688171,0.03526881720430107,0.30178494623655916,0.0
352,0.5778709677419355,0.03929032258064516,0.30858064516129036,0.0
353,0.581268817204301,0.0366021505376344,0.30893548387096775,0.3
354,0.5793118279569893,0.030709677419354833,0.30501075268817207,0.2
355,0.574043010752688,0.02602150537634408,0.30003225806451617,1.1
356,0.5721290322580646,0.02187096774193548,0.297,0.2
357,0.5775053763440859,0.02019354838709677,0.2988494623655914,0.0
358,0.5841290322580645,0.022731182795698916,0.30343010752688176,0.1
359,0.5685349462365592,0.00481989247311827,0.2866774193548387,0.0
360,0.5733732078853045,0.0075716845878136116,0.29047244623655916,0.1
361,0.575448252688172,0.008768145161290314,0.2921081989247312,0.0
362,0.5709213709677419,0.004331317204301069,0.2876263440860215,0.4
363,0.5710591397849463,-0.007124327956989254,0.2819674059139785,0.1
364,0.5603454301075269,-0.021007840501792118,0.2696687948028674,0.0
365,0.5464045698924732,-0.03138776881720431,0.2575084005376344,0.1
366,0.5325672043010753,-0.042663306451612905,0.24495194892473118,0.05
